id,sku,name,current_category,current_subcategory,suggested_category,suggested_subcategory
864590ee-c0c3-4d16-bc67-1a1523840073,13-985-03,"Loaded Drill Guide",Uncategorized,General,,
83aa1c00-a0d9-4f36-a224-1ead46a99e11,13-985-04,"Loaded Drill Guide",Uncategorized,General,,
c54e6fa9-9ba4-4c81-8135-a9f51080a3a6,13-985-05,"Loaded Drill Guide",Uncategorized,General,,
40bf62b3-af1f-4823-bbfb-4a2d57d33f50,13-986-03,"Depth Gauge",Uncategorized,General,,
593db4b2-d2d8-48ed-ba2c-f147fab63a6a,13-986-04,"Depth Gauge",Uncategorized,General,,
9f96094a-9d0a-4c47-af46-60e45fb8ab70,13-986-05,"Depth Gauge",Uncategorized,General,,
ef53bdab-b53a-4f34-ade5-72417655fd91,13-986-06,"Depth Gauge",Uncategorized,General,,
dd1ba44d-a4a2-4be9-aa5f-406c386a8453,13-986-07,"Depth Gauge",Uncategorized,General,,
f1b5b739-7296-4d7d-a9d8-f58153db1b57,13-986-08,"Depth Gauge",Uncategorized,General,,
773d9a40-4ac4-4c67-ba6a-93bb240a884f,13-986-09,"Depth Gauge",Uncategorized,General,,
a36309ba-e7f2-4d9c-a025-b2e7a8ab1d73,13-987-02,"Cerclage wire with eye",Uncategorized,General,,
4f3c9778-36ab-4c37-98b9-8ec4a93482c6,13-987-03,"Cerclage wire with eye",Uncategorized,General,,
c7eddad4-7548-4af1-b151-4008a9e4918c,13-987-04,"Cerclage wire with eye",Uncategorized,General,,
459db87b-9214-4f48-920d-1fb97e03436f,13-987-05,"Cerclage wire with eye",Uncategorized,General,,
7a58f6ce-7a3c-42a3-a905-98dc3e646516,13-975-03,"Hexagonal screw driver",Uncategorized,General,,
94b57cf9-f5c4-46d6-b596-1291d340baef,13-971-30,"Walton Finger Ring Saw",Uncategorized,General,,
34c39236-8468-46cf-a55d-2fb66c5c95a3,13-988-04,"Cerclage wire without eye",Uncategorized,General,,
de021e10-3ea4-4656-bcf6-fa1fc545e1d1,13-988-05,"Cerclage wire without eye",Uncategorized,General,,
90267aee-52c4-4bb1-90da-579bdbe4ad9d,13-989-02,"Tap for 4",Uncategorized,General,,
85eb15b0-8646-4e3a-bfa4-ad2f88959365,13-992-01,"Epiphyseal Staples Set",Uncategorized,General,,
691e24ef-f006-4005-a039-7090fd4dba54,13-992-02,"Epiphyseal Staples Set",Uncategorized,General,,
c2e1b555-5654-481b-ab31-87edc04c5f3f,13-992-03,"Epiphyseal Staples Set",Uncategorized,General,,
dabf3045-12e9-464a-b2db-0624da38b304,13-992-04,"Epiphyseal Staples Set",Uncategorized,General,,
79a164c8-d762-4c02-8880-cd871e69a01c,13-988-02,"Cerclage wire without eye",Uncategorized,General,,
187b33a0-48d2-4e05-8512-3834e536f9fe,13-988-03,"Cerclage wire without eye",Uncategorized,General,,
5b194723-9798-427a-9d0b-c918efb9a9c6,14-272-19,"Gregory",Uncategorized,General,,
8f8b7ff6-f6b3-45ec-9d2a-166f57780556,15-307-02,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
4f156288-18d1-4409-bde0-255a5ed40020,15-307-03,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
ff4ba6d9-f639-4055-bb45-ce5d74c4537f,15-307-04,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
a3082fe7-897f-4f5a-8bf8-5af28157d19d,15-307-05,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
de9da4d3-7c74-4157-8e01-13b99872d605,15-308-01,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
d62b919e-0fa0-472f-85e3-85091106221a,15-308-03,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
e3725180-8c49-466e-8564-773c9fe8fe69,15-308-04,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
13aac7a4-026a-443a-a220-807b702178ec,15-308-05,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
df463460-7d2c-4174-bb48-ca3ec97baa12,09-106-02,"Trocar",Uncategorized,General,,
4bb6bbea-1c99-40d7-8cf6-7130c3643dec,10-108-03,"Fiber Optic (F",Uncategorized,General,,
8732adb8-e80a-4c4f-944d-4fe1a6139c24,11-550-02,"Reverdin Needle",Uncategorized,General,,
b8e803a7-0086-45ba-b5d4-2fc64d7c1458,13-987-06,"Cerclage wire with eye",Uncategorized,General,,
f63b49ca-8d22-4854-b3d1-81e8a9be8645,13-970-30,"Finger Ring Saw",Uncategorized,General,,
1af6f201-37ac-4903-b8ff-bef3e3d7e118,14-272-11,"Gregory",Uncategorized,General,,
350f6f39-11ba-4fec-aad9-436924dc5447,07-164-16,"Lathbury-Farrell cotton applicator",Uncategorized,General,,
704d1341-3202-4e04-8990-d7ce797100c4,21-212-03,"Ovum Forceps",Uncategorized,,,
78f765a7-50e9-4344-9d1e-1c5f852819cb,25-254-60,"Dunn Dautrey Anterior Ret. 6.5x60mm 14.5cm",Uncategorized,,,
e4d632f6-1bf0-43b3-ac1b-9ee25db68555,14-314-16,"DeBakey Vascular Forceps",Uncategorized,,,
8b8b661c-4037-49d9-8140-28749702e734,26-196-32,"Brunings Interchangeable tube",Uncategorized,,,
8118f81b-487f-4564-8772-071072e79eb8,14-314-20,"DeBakey Vascular Forceps",Uncategorized,,,
f914a364-390e-4796-ba2b-92bb8a312474,14-314-24,"DeBakey Vascular Forceps",Uncategorized,,,
7f0f98c8-abb7-4d5d-8185-a47bcf67f6c5,14-314-30,"DeBakey Vascular Forceps",Uncategorized,,,
7dc10b3d-a023-4570-8de9-7d2b14b0446c,22-144-03,"Bowman Lacrimal Probe / 1",Uncategorized,,,
fafa4b16-3223-450d-afb6-f10b3e6faca4,22-144-04,"Bowman Lacrimal Probe / 2",Uncategorized,,,
1f3168da-72ab-4f4e-b8b9-3d9b2d1e87bd,22-144-05,"Bowman Lacrimal Probe / 3",Uncategorized,,,
04b86d58-567b-4033-9aee-6156cb46e24a,24-388-14,"Eicken-Killian Antrum irrigation Cannula",Uncategorized,,,
887bb7f4-e4c2-47a9-8b52-2d9eff61ba37,24-400-01,"Goldsmith (Thudichum)",Uncategorized,,,
e516e641-ca2d-46c9-a5fc-6646a5445165,24-400-02,"Goldsmith (Thudichum)",Uncategorized,,,
b5dff759-2876-4c4e-9fc3-2548c79740b4,24-400-04,"Goldsmith (Thudichum)",Uncategorized,,,
a4f66c64-2018-4fa4-94bc-1369ed67c745,26-196-41,"Brunings Interchangeable tube",Uncategorized,,,
90dcb0f4-c20e-481b-9185-425bbd1ef0f2,27-278-02,"Marchac Frontal template",Uncategorized,General,,
7a52fa92-1d94-4105-a85b-e2af4a32e994,28-236-02,"Wash Basin",Uncategorized,General,,
3b2ab06d-b65b-4141-8098-3bf6761a5911,28-236-03,"Wash Basin",Uncategorized,General,,
558c14d7-bf48-40a3-bb6c-709316a5ee4e,28-236-04,"Wash Basin",Uncategorized,General,,
df9847a9-2f59-4a87-9af8-249f2d59968b,28-236-05,"Wash Basin",Uncategorized,General,,
79631d04-500d-4edf-a1f6-7e1d5bc2e5e4,28-240-02,"Medicine Cup",Uncategorized,General,,
cfb466a7-6099-4f48-ad7d-a7673c54d635,28-240-03,"Medicine Cup",Uncategorized,General,,
cfe6450f-ecf6-46da-a74b-f51798bc9520,28-240-04,"Medicine Cup",Uncategorized,General,,
aca55e04-d2cc-4cad-843d-5aeffdcccf82,28-336-02,"Measuring Jug",Uncategorized,General,,
084ecd93-78ee-442d-bb40-9fe9e9e29ff9,28-336-03,"Measuring Jug",Uncategorized,General,,
e2f830f4-6e04-42fd-8674-60ebf10824c3,28-336-04,"Measuring Jug",Uncategorized,General,,
ff3393c2-36c8-40cf-9090-7e00bf91741c,28-348-02,"Sputum Cup",Uncategorized,General,,
e54abe51-160f-4989-8141-4fd906f5c7c7,28-348-03,"Sputum Cup",Uncategorized,General,,
a9f3cc2f-a217-4b8c-8a16-2711ea9c2c37,28-382-02,"Petri Dish",Uncategorized,General,,
d390c5e5-ee7e-4e40-8b2d-65fc5e3df971,28-382-03,"Petri Dish",Uncategorized,General,,
400e9e88-0e5e-41cb-89b7-845f28e58ff3,28-382-04,"Petri Dish",Uncategorized,General,,
1840ff6e-2ba0-413f-b9d1-eed684a9fb05,15-595-35,"Blunt Blades",Uncategorized,General,,
e09c61d7-52fc-45cf-aa62-3897e871bc4a,21-254-02,"Cuzzi Placenta Scoop",Uncategorized,General,,
787e47e4-5c07-4638-8fee-a1c6375a1e2d,21-254-03,"Cuzzi Placenta Scoop",Uncategorized,General,,
d7a2d037-389e-4c10-8c1a-21e6abaf48c9,25-108-01,"Lindemann Burr for vertical cuts in the buccal aspect of the mandibule",Uncategorized,General,,
3588492e-f764-492e-a45b-140dbbc52fd6,25-108-03,"Lindemann Burr for vertical cuts in the buccal aspect of the mandibule",Uncategorized,General,,
7f01b309-fc4b-4a49-a8e9-ccdd5deb666b,23-492-02,"Billeau Ear loop",Uncategorized,General,,
9bbe5199-082e-4821-8ea5-9219f865dbd4,23-492-03,"Billeau Ear loop",Uncategorized,General,,
6164ba1a-6b1a-4e43-adad-e22d414eed06,25-176-02,"Wieder Tongue Depressor",Uncategorized,General,,
74d40d57-068a-45f5-a5ae-748fb6c1d25d,23-118-02,"House-Dieter Malleus Nipper",Uncategorized,General,,
66a91a0b-9c90-41cc-ae96-ae13a7000423,23-120-02,"House-Dieter Malleus Nipper",Uncategorized,General,,
8476a25c-0f23-44d5-88ab-6550e2f0ea23,23-120-01,"House-Dieter Malleus Nipper",Uncategorized,General,,
cf88670f-e6ac-41cd-ac4f-281fe5d1e097,02-246-19,"Diethrich",Uncategorized,General,,
fa388bb3-9626-45af-ab39-09ede66bee72,02-258-18,"Micro-Hegemann",Uncategorized,General,,
f9f1a354-e770-4d62-bcef-8f5474a71e89,02-350-32,"Lloyd-Davies (Goligher&#8217;s)",Uncategorized,General,,
c699e329-2ed0-4945-bd1f-f157da8e8dcc,03-242-00,"Zollner Ear Specula Set (Fig",Uncategorized,General,,
804d3f1a-b3be-45f4-a813-34b7da5714f2,24-408-03,"Mod",Uncategorized,General,,
0bb77698-4c63-494f-a4e2-88b33e5f21f0,04-136-04,"Muller Vessel Clips",Uncategorized,General,,
aa22c9b3-1028-4fe5-809c-9d1aab03b016,24-408-02,"Mod",Uncategorized,General,,
6f6a927a-3ac7-4ea2-9b8c-1c98e71206db,18-296-02,"Hirschmann Anuscope",Uncategorized,General,,
e475c9ca-bd1a-4dbf-ba40-1b061721cf98,18-294-02,"Bensaude Anuscope",Uncategorized,General,,
fa5ebf1c-5e4a-4622-9ece-812c4c209691,18-296-03,"Hirschmann Anuscope",Uncategorized,General,,
54f46821-8c74-432c-9a14-87cb5a77d00b,26-224-02,"Brunings Exchangeable Tip",Uncategorized,General,,
1f6d5d64-e81b-4819-b540-a3b2bb180dba,26-236-02,"Krause Exchangeable Tip",Uncategorized,General,,
e3ba3f7f-94af-43b2-bfef-8851603ca18c,26-244-02,"Cordes Exchangeable Tip",Uncategorized,General,,
a2cec13b-9eee-49bd-835f-a67516d9e1f6,26-244-04,"Cordes Exchangeable Tip",Uncategorized,General,,
b6f8c801-806c-48a5-9c68-e7a6ecc62a15,26-252-02,"Cordes Exchangeable Tip",Uncategorized,General,,
b09a2a2c-af5e-4393-ac8b-c3ff8337b734,26-244-03,"Cordes Exchangeable Tip",Uncategorized,General,,
064d31e3-ef88-4e60-b243-67032f3af492,09-104-05,"Trocar",Uncategorized,General,,
ef2a391e-0d13-455c-8cb8-0507cc5523cc,09-106-04,"Trocar",Uncategorized,General,,
0f29fd50-8466-47ad-845a-8decf2392881,09-134-16,"Redon Needle",Uncategorized,General,,
c7f64e91-c405-4146-ba28-f4460bf14f02,04-106-12,"Muller Vessel Clips",Uncategorized,General,,
adfde126-21c3-415c-a69d-ee452f99b2f4,20-230-04,"20-230-04",Uncategorized,General,,
277586d4-90c3-43c4-b156-3e7c21395d9f,20-230-05,"20-230-05",Uncategorized,General,,
5874498b-bcde-4823-8e88-6a4cec6fd058,20-230-06,"20-230-06",Uncategorized,General,,
1998c316-1742-45c0-8a48-9df56fbfdbea,20-230-07,"20-230-07",Uncategorized,General,,
c134b3c2-6dec-42d9-8a59-090e10d50730,13-192-47,"Cutter for cutting off KIRSCHNER wires",Uncategorized,General,,
6c49c5aa-a6e3-4bf9-8a50-2ead1d1d1d65,11-552-04,"Reverdin Needle",Uncategorized,General,,
16d7b1b5-13f8-4fff-940f-1681ff7ed84e,13-116-10,"Hudson Hand Drill",Uncategorized,General,,
d608ce5e-b1f0-4c92-9739-b04bdb702e22,13-970-40,"Finger Ring Saw",Uncategorized,General,,
348407d4-8858-4cb7-9b96-1de07906a8e2,13-987-07,"Cerclage wire with eye",Uncategorized,General,,
cc0a4c1a-0b04-4673-895c-37752ae087cd,13-980-02,"Bending Iron",Uncategorized,General,,
cfa26e09-b9a4-4f8c-aa80-f0f16d433f6c,20-230-08,"20-230-08",Uncategorized,General,,
57eba9b8-12f4-4ae1-a89e-306af9d2b7a6,20-230-09,"20-230-09",Uncategorized,General,,
9501bf05-cd37-4499-9c6b-c60919f12f2b,20-230-10,"20-230-10",Uncategorized,General,,
df63df9a-f827-42ab-a325-cbcfa0da3c3f,02-206-19,"02-206-19",Uncategorized,General,,
110a2de8-dfb5-4a0b-9ce2-b59d04199ed2,02-256-18,"Micro-Hegemann",Uncategorized,General,,
302b4c37-f34b-4de9-971a-ff1aecf9c2de,20-230-11,"20-230-11",Uncategorized,General,,
702c5ea9-0746-4b94-8696-57fee4442446,20-230-12,"20-230-12",Uncategorized,General,,
fced4b93-4ad2-4874-ae7c-8c970bf19adb,06-480-10,"06-480-10",Uncategorized,General,,
19b7b99f-ad80-47a4-8680-9b319b710823,06-634-40,"06-634-40",Uncategorized,General,,
866c26e0-c7bc-4557-9964-0dd66fa61313,11-166-11,"11-166-11",Uncategorized,General,,
95e09689-2d34-4026-af18-8b96eee63538,11-566-12,"Kronecker Ligature Needle",Uncategorized,General,,
c98f8104-5368-46f4-a432-8aa5117487d0,11-572-20,"Deschamps Ligature Needle",Uncategorized,General,,
1bed2664-9624-4ab2-ae75-4aaa60ceb03e,12-102-18,"12-102-18",Uncategorized,General,,
178e0e44-5be4-4c6f-80bf-4bbb12240df6,12-102-20,"12-102-20",Uncategorized,General,,
740fe8d1-7103-4771-ad03-610137ca5563,20-230-13,"20-230-13",Uncategorized,General,,
f5ef3b42-f966-4c1d-9f5c-90ac8e70dad6,13-176-17,"Wire Cutting Plier",Uncategorized,General,,
5bc32dfc-6006-4622-9417-6d37f7487a31,13-260-08,"13-260-08",Uncategorized,General,,
2b889694-d147-4695-ba0a-afea3f9ed17b,13-652-17,"Tager bone lever for angle joint operations",Uncategorized,General,,
eb8b7bad-e255-419a-ae41-fd50f6fc99fb,20-230-14,"20-230-14",Uncategorized,General,,
a71796cb-22ee-43cb-aa5d-774dc72e9652,13-888-08,"13-888-08",Uncategorized,General,,
b780cc54-da9f-425a-8ebc-1daa47f81677,13-951-17,"13-951-17",Uncategorized,General,,
9ef246c6-36ce-48dc-9630-d190e29c1bba,13-951-20,"13-951-20",Uncategorized,General,,
80e176cd-54a3-4c76-869a-cb1c8bbcb925,13-951-22,"13-951-22",Uncategorized,General,,
d7aed2f7-3cb7-46b8-990b-997a0bf6122b,14-274-02,"Gregory",Uncategorized,General,,
8f30c5e4-5480-4710-b789-99c4404be25c,14-286-18,"14-286-18",Uncategorized,General,,
aea29636-f761-467c-a9e8-61cc0e9d0e1a,14-286-19,"14-286-19",Uncategorized,General,,
9ff2e3bc-ac97-421c-91fa-c6d3c88b94e3,14-313-02,"14-313-02",Uncategorized,General,,
e5e78844-d190-4409-909c-d9f6432a096d,14-313-03,"14-313-03",Uncategorized,General,,
12a8ef38-b5aa-4f2e-90cc-fca7da5014ae,14-313-04,"14-313-04",Uncategorized,General,,
bad37d42-f023-4103-b215-d314fe68cc1e,14-313-05,"14-313-05",Uncategorized,General,,
ecea5ab4-2c59-40dc-a0f4-b82dd18911ef,14-313-06,"14-313-06",Uncategorized,General,,
c047857a-5ddf-4725-aadf-e060830bd108,20-230-15,"20-230-15",Uncategorized,General,,
72fc4fc6-c2ee-4fad-852d-61c43ec8e51a,14-396-02,"14-396-02",Uncategorized,General,,
970d3ca0-7aa4-4e29-aa91-e55268552a85,14-396-03,"14-396-03",Uncategorized,General,,
b01ff4ff-ef2a-4774-a63e-c152e0ebd9cd,14-396-04,"14-396-04",Uncategorized,General,,
3d3869c7-2656-4567-aa64-45b76a03f73e,14-396-05,"14-396-05",Uncategorized,General,,
93b191de-3905-4aa5-b4ab-fe1ffc214125,14-396-20,"14-396-20",Uncategorized,General,,
9f0adc35-2fbc-45e3-ac9d-1a36c6173557,14-396-24,"14-396-24",Uncategorized,General,,
a65bf019-2432-4541-a274-8e1a94a52162,14-494-02,"14-494-02",Uncategorized,General,,
883a9eb4-13fd-4f97-9057-0a031fcfc1b8,14-504-10,"14-504-10",Uncategorized,General,,
151ea6de-6712-4f5d-9f98-eced1ca8a174,14-504-15,"14-504-15",Uncategorized,General,,
1c429918-13cc-4a88-9335-c3cff9ab3fd6,14-504-20,"14-504-20",Uncategorized,General,,
f29d78d8-3301-4533-a73c-87a9aa719e9c,14-504-25,"14-504-25",Uncategorized,General,,
7df8e478-a960-4891-ae29-7b5a13597df6,14-504-30,"14-504-30",Uncategorized,General,,
3284a5f7-b99f-427b-9ea8-444231af531c,14-504-35,"14-504-35",Uncategorized,General,,
ec42082e-20f8-4823-817c-cb702d78f057,14-504-40,"14-504-40",Uncategorized,General,,
b7f513c7-0971-4d59-b9f7-87f992b8c5cc,14-504-45,"14-504-45",Uncategorized,General,,
3e2166c3-681c-4718-a14b-4d9a596c6d31,14-504-50,"14-504-50",Uncategorized,General,,
a1b12ee6-bf56-4fe9-8948-07de6f3d3236,14-504-70,"14-504-70",Uncategorized,General,,
ad39ecdd-4fc0-41f0-ad3c-29e7078c9ee1,14-504-90,"14-504-90",Uncategorized,General,,
4c3560a3-65cd-4919-874a-405374fcb540,14-544-01,"14-544-01",Uncategorized,General,,
8eaa171b-7830-490d-97b0-bb0f7e29770a,15-105-05,"Gigli Introducer Guide",Uncategorized,General,,
6d2f1eb9-4e9b-4143-bbad-ffe6f29bd6c7,15-154-05,"15-154-05",Uncategorized,General,,
9a228f74-bee7-4658-8ac4-7b49228d9a14,15-154-07,"15-154-07",Uncategorized,General,,
89f25c2e-5116-4667-9a03-6d2cb99393f0,15-308-02,"Hardy-Fahlbusch (Small-Tip)",Uncategorized,General,,
6b99c01a-235a-40c6-a99f-fddb5a618022,15-446-02,"15-446-02",Uncategorized,General,,
98df872f-c4b5-4f61-aa47-60954257a410,15-446-03,"15-446-03",Uncategorized,General,,
26d8d30f-6fa2-48ff-aa91-c70a25012252,15-446-04,"15-446-04",Uncategorized,General,,
f4c3c792-fb65-471d-b528-0a20f8133024,15-446-05,"15-446-05",Uncategorized,General,,
6e238c6a-5667-4a13-aaea-415663277c29,15-446-06,"15-446-06",Uncategorized,General,,
28f3f44b-1879-4d8c-8d30-300bde64e6e2,15-479-01,"15-479-01",Uncategorized,General,,
e8a8d4c1-ce57-483b-b5d5-2b6bfcaac372,15-594-50,"Cervical Blades",Uncategorized,General,,
620f855d-e1d7-47a5-87dc-76386c064100,15-680-02,"15-680-02",Uncategorized,General,,
0f4d95c3-b6f3-43dd-b82d-603f2caba811,15-680-03,"15-680-03",Uncategorized,General,,
d0af879b-f861-4215-ad23-2306b57baa0f,15-680-04,"15-680-04",Uncategorized,General,,
9626d4cb-2d8b-4a75-a707-a02f61584a34,15-680-05,"15-680-05",Uncategorized,General,,
4b22ba8d-4ae8-43f2-a099-e39a84360336,15-680-06,"15-680-06",Uncategorized,General,,
fc9675f4-9cd0-4916-98b4-6dd5fbfc694b,15-680-07,"15-680-07",Uncategorized,General,,
af5b958a-42a3-4666-9dca-230816d0b828,15-680-08,"15-680-08",Uncategorized,General,,
01316028-15d3-4bed-8397-5d39310a998a,18-170-15,"18-170-15",Uncategorized,General,,
54688f20-b9cc-474c-b3dc-2edf1c78c170,20-230-01,"20-230-01",Uncategorized,General,,
c4592bf8-16b1-48b3-805e-e3e59c1e036e,20-230-02,"20-230-02",Uncategorized,General,,
d96da80b-7542-47a5-93ed-b793f79c3f20,20-230-03,"20-230-03",Uncategorized,General,,
c561ebbe-da32-4f75-9242-695eb8d9c46b,20-316-20,"20-316-20",Uncategorized,General,,
80f8891d-e925-4c58-980e-48ff1bd8aa6a,23-168-30,"23-168-30",Uncategorized,General,,
4848c8ae-3b33-4a64-b80e-606f91ae6210,23-334-26,"23-334-26",Uncategorized,General,,
669db374-99a5-4031-bc30-d09f12780b3d,24-400-03,"Goldsmith (Thudichum)",Uncategorized,,,
44fd7190-e6b6-4356-830f-0fc00d3a0ff2,25-108-02,"Lindemann Burr for vertical cuts in the buccal aspect of the mandibule",Uncategorized,General,,
d744f0ee-4f24-433c-9e8a-184472e4cba1,25-110-08,"Lindemann Burr for vertical cuts in the buccal aspect of the mandibule",Uncategorized,General,,
cc8f70fc-2c1b-4898-af04-4dd63e3e91f8,25-122-11,"25-122-11",Uncategorized,General,,
a792e2bf-5bb5-4389-9215-a823f96b684a,25-282-02,"25-282-02",Uncategorized,General,,
a4723420-32f1-413b-bb5a-bc96a9466037,26-200-00,"Fraenkel Exchangeable Tip",Uncategorized,General,,
209f205e-908a-4fe0-bf17-226641465e59,26-228-02,"Brunings Exchangeable Tip",Uncategorized,General,,
dfbfd25e-d771-4e31-be5c-2bafa766913b,27-230-02,"27-230-02",Uncategorized,General,,
f6cae9d2-0870-4dd2-8227-472244c09d69,27-230-03,"27-230-03",Uncategorized,General,,
55ca23fd-ed20-49af-b38d-436abb3dff62,28-296-02,"28-296-02",Uncategorized,General,,
d83184ba-eeee-4e52-bfe2-925294d5b8bf,28-296-03,"28-296-03",Uncategorized,General,,
82daaae1-6849-47ed-92fa-29ba9930eaab,28-296-04,"28-296-04",Uncategorized,General,,
7ccb19ac-72e4-43d9-bb87-ab43a84ccaaa,28-296-05,"28-296-05",Uncategorized,General,,
d0c1d2cf-13f7-4281-9dc8-c9de3c80f438,28-296-06,"28-296-06",Uncategorized,General,,
6cc6edb5-fa26-4531-b418-b7e7ee1cddb5,28-296-07,"28-296-07",Uncategorized,General,,
77d2bf25-d153-4bd3-8dbe-4f68f3e52dd3,28-296-08,"28-296-08",Uncategorized,General,,
91c79a8d-8df5-426a-b2c5-f27e4b0cd11d,28-296-09,"28-296-09",Uncategorized,General,,
5d72b76e-fae9-4e9a-a34e-86a09617e1d0,28-296-10,"28-296-10",Uncategorized,General,,
e06a0558-ef66-4307-a858-38e338dfa3ab,28-296-11,"28-296-11",Uncategorized,General,,
aec20656-254c-44e4-a6be-d872144422c5,28-296-12,"28-296-12",Uncategorized,General,,
0421e683-eb48-482d-a537-23bf3af4c171,28-300-02,"28-300-02",Uncategorized,General,,
fda0c6b2-4f8c-4af9-a77c-f4d867dc2837,28-300-03,"28-300-03",Uncategorized,General,,
f58021ba-4c28-4e56-973c-91554a879529,28-300-04,"28-300-04",Uncategorized,General,,
6aabe718-2ae7-4095-8eb2-9c0e30c61656,28-300-05,"28-300-05",Uncategorized,General,,
85f7ed7a-a2fc-437c-8f76-42b09ea7f515,28-300-06,"28-300-06",Uncategorized,General,,
d7a01790-ba85-440b-b7fc-427e0fb03eef,28-300-07,"28-300-07",Uncategorized,General,,
597fbbb5-d010-48be-bd45-a7852dad4380,28-300-08,"28-300-08",Uncategorized,General,,
74ac46d8-b2eb-4481-a1b4-e17d1a66481e,28-300-09,"28-300-09",Uncategorized,General,,
01b164a2-5cd8-48dc-b4cf-d9ecc362ae61,28-300-10,"28-300-10",Uncategorized,General,,
f477dc53-c9bf-4284-b8aa-9f9c9b2a0a6d,28-300-11,"28-300-11",Uncategorized,General,,
0310e77c-22bc-41c3-bcbf-d8db62a2857b,28-300-12,"28-300-12",Uncategorized,General,,
b5d08664-ac12-4b58-99c6-f5e69d76fd4d,28-306-01,"28-306-01",Uncategorized,General,,
739d1ca8-9139-4b4f-b8a8-ea02edb00ef0,28-306-02,"28-306-02",Uncategorized,General,,
ef2e51dc-fd26-489f-aacb-7a96f3f414de,28-306-03,"28-306-03",Uncategorized,General,,
6e2815f7-13ff-4214-907b-3310340bf419,28-306-04,"28-306-04",Uncategorized,General,,
0c0cac17-fcb9-4954-8e8c-3bf402efadf8,28-306-05,"28-306-05",Uncategorized,General,,
2378601a-fdb6-4be6-8799-e4b69d5e1d99,28-306-06,"28-306-06",Uncategorized,General,,
6619ae3a-8bcd-4e56-ac23-750f67de8730,28-306-07,"28-306-07",Uncategorized,General,,
3fe39bc7-381b-4ee0-a553-15518a72ff8b,29-106-P,"29-106-P",Uncategorized,General,,
4f73c551-0422-4409-ad3a-c3d5478b5779,29-116-13,"29-116-13",Uncategorized,General,,
2b5c5eea-4097-4737-83e4-0c092882ce94,29-141-15,"29-141-15",Uncategorized,General,,
b47d842d-4393-483f-b58b-2b165f807d46,01-100-01,"Dissecting Knife",Surgical,Dissecting Knives,,
2946ea59-0c54-4a7e-828a-ce7850627f20,01-100-02,"Dissecting Knife",Surgical,Dissecting Knives,,
d407a70d-1952-44c1-8b17-5c13cdc477f1,01-100-03,"Dissecting Knife",Surgical,Dissecting Knives,,
5f89159b-5c8b-4c62-b0c5-34e87049decb,01-100-04,"Dissecting Knife",Surgical,Dissecting Knives,,
d2620db2-e6c0-4ce1-9cb1-1bf7376689b6,01-100-05,"Dissecting Knife",Surgical,Dissecting Knives,,
19f85d5c-a3b3-4c15-a82c-7e5062d9e9b2,01-100-06,"Dissecting Knife",Surgical,Dissecting Knives,,
c885c755-bee6-4230-b39b-f9763a750426,01-100-07,"Dissecting Knife",Surgical,Dissecting Knives,,
b31cda83-f96e-437c-ae88-33f6cc72fadd,01-100-08,"Dissecting Knife",Surgical,Dissecting Knives,,
ba7463a1-bf01-4959-85f3-669f5ed7706d,01-100-09,"Dissecting Knife",Surgical,Dissecting Knives,,
1a7a493e-392f-4372-bf41-befe9424b6a8,01-100-10,"Dissecting Knife",Surgical,Dissecting Knives,,
47d67bfa-41ab-45b4-9338-7cbd3c972a40,01-102-25,"Autopsy Knife",Surgical,Autopsy. Cartilage. Post Mortem Knives,,
e0e8e97d-0396-44fb-8e33-9369c19f8844,01-104-21,"Virchow knife",Surgical,Autopsy. Cartilage. Post Mortem Knives,,
8ad8b525-5d47-449c-851e-9673357a029e,01-106-26,"Walb Knife",Surgical,Autopsy. Cartilage. Post Mortem Knives,,
d006f875-5656-4c48-8300-97e35da23ffa,01-106-29,"Walb Knife",Surgical,Autopsy. Cartilage. Post Mortem Knives,,
47addf4e-68a4-475f-a856-3dcfda659309,01-106-31,"Walb Knife",Surgical,Autopsy. Cartilage. Post Mortem Knives,,
37ad5292-8b1a-44c9-bb46-d19c9c0ec65f,01-108-26,"Virchow knife. with hollow handle Cutting length : 160 mm",Surgical,Autopsy. Cartilage. Post Mortem Knives,,
